,Id,MSSubClass,LotFrontage,LotArea,Alley,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MS_Zoning_group,LotShape_group,LandContour_group,LotConfig_group,Condition1_group,BldgType_group,HouseStyle_group,RoofStyle_group,Exterior1st_group,Exterior2nd_group,MasVnrType_group,ExterCond_group,Foundation_group,BsmtQual_group,BsmtCond_group,HeatingQC_group,Electrical_group,GarageCond_group,SaleType_group,SaleCondition_group
1241,2702,20,70.0,9100,No_alley_access,Gtl,Sawyer,5,4,1962,1962,51.0,TA,No,LwQ,36.0,Unf,0.0,952.0,988.0,Y,988,0,0,988,1.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Detchd,1977.0,Unf,2.0,624.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1242,2703,90,68.0,8927,No_alley_access,Gtl,Sawyer,6,6,1977,1977,0.0,TA,No_basement,No_basement,0.0,No_basement,0.0,0.0,0.0,Y,1286,368,0,1654,0.0,0.0,2,0,4,2,TA,10,0,No_fireplace,Attchd,1977.0,RFn,2.0,528.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,8,2006,Other,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,Duplex/Twnhs/2fmCon,Other,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,Gd/Fa/Po,Wood/CBlock,No_basement,No_basement,TA,SBrkr,Garage_present,Other,Normal/Alloca
1243,2704,20,,9240,No_alley_access,Gtl,Sawyer,5,6,1962,2002,0.0,TA,No,BLQ,612.0,Unf,0.0,252.0,864.0,Y,1211,0,0,1211,0.0,0.0,1,0,2,1,TA,6,1,TA,Detchd,1972.0,Unf,2.0,576.0,TA,Y,161,0,0,0,0,0,No_pool,MnPrv,0,3,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1244,2705,20,,9308,No_alley_access,Gtl,Sawyer,5,5,1965,1965,0.0,TA,No,Rec,554.0,Unf,0.0,430.0,984.0,Y,984,0,0,984,0.0,0.0,1,0,3,1,TA,5,0,No_fireplace,Attchd,1965.0,Unf,1.0,310.0,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,0,7,2006,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1245,2706,20,65.0,8450,No_alley_access,Gtl,Sawyer,5,6,1968,1968,90.0,TA,No,BLQ,162.0,Rec,270.0,450.0,882.0,Y,909,0,0,909,0.0,0.0,1,0,3,1,TA,5,0,No_fireplace,Attchd,1968.0,Unf,1.0,294.0,TA,Y,0,155,0,0,0,0,No_pool,MnPrv,0,11,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1246,2707,20,,8638,No_alley_access,Gtl,Sawyer,5,6,1963,1963,0.0,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,Y,925,0,0,925,1.0,0.0,1,0,2,1,TA,5,0,No_fireplace,Detchd,1990.0,Unf,2.0,484.0,TA,Y,203,74,0,0,0,0,No_pool,No_fence,0,10,2006,FV/ RL,Irregular,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,PConc,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1247,2708,20,,13052,No_alley_access,Gtl,Sawyer,5,6,1965,1965,0.0,TA,No,Rec,712.0,Unf,0.0,312.0,1024.0,Y,1024,0,0,1024,0.0,0.0,1,1,3,1,TA,5,0,No_fireplace,Attchd,1965.0,Unf,1.0,308.0,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,0,1,2006,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1248,2709,20,,8020,No_alley_access,Gtl,Sawyer,5,6,1964,1964,0.0,TA,No,ALQ,644.0,Unf,0.0,268.0,912.0,N,912,0,0,912,0.0,0.0,1,0,3,1,TA,6,0,No_fireplace,No_garage,,No_garage,0.0,0.0,No_garage,Y,0,0,0,0,0,0,No_pool,GdWo,0,4,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,No_garage,Other,Normal/Alloca
1249,2710,20,,8789,No_alley_access,Gtl,Sawyer,5,6,1967,1967,0.0,TA,Mn,Rec,659.0,Unf,0.0,253.0,912.0,Y,941,0,0,941,0.0,0.0,1,0,3,1,TA,6,1,Po,Attchd,1967.0,Unf,1.0,288.0,TA,Y,64,0,0,0,0,0,No_pool,No_fence,0,6,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1250,2711,80,100.0,14330,No_alley_access,Gtl,Veenker,7,4,1974,1974,145.0,Gd,Gd,ALQ,1023.0,BLQ,497.0,228.0,1748.0,Y,2151,495,0,2646,1.0,2.0,2,0,3,1,Gd,9,4,TA,Attchd,1974.0,RFn,2.0,550.0,TA,Y,641,100,0,0,0,800,Gd,GdPrv,0,1,2006,FV/ RL,Irregular,Other,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,BrkFace,Gd/Fa/Po,Wood/CBlock,Ex/Gd,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1251,2712,60,105.0,11025,No_alley_access,Mod,NoRidge,8,5,1992,1993,692.0,Gd,Gd,GLQ,1118.0,Unf,0.0,216.0,1334.0,Y,1520,1306,0,2826,1.0,0.0,2,1,3,1,Gd,9,3,TA,Attchd,1992.0,RFn,3.0,888.0,TA,Y,177,208,186,0,0,0,No_pool,No_fence,0,10,2006,FV/ RL,Reg,Other,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other/CmentBd/VinylSd/ImStucc/Stone,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1252,2713,120,34.0,3628,Pave,Gtl,Somerst,7,5,2004,2004,0.0,Gd,No,Unf,0.0,Unf,0.0,1143.0,1143.0,Y,1143,0,0,1143,0.0,0.0,1,1,1,1,Gd,5,1,Gd,Attchd,2004.0,RFn,2.0,588.0,TA,Y,0,191,0,0,0,0,No_pool,No_fence,0,5,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1253,2714,160,24.0,2544,Pave,Gtl,Somerst,7,5,2005,2005,0.0,Gd,No,Unf,0.0,Unf,0.0,600.0,600.0,Y,520,623,80,1223,0.0,0.0,2,1,2,1,Gd,4,0,No_fireplace,Detchd,2005.0,RFn,2.0,480.0,TA,Y,0,166,0,0,0,0,No_pool,No_fence,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1254,2715,160,,2998,No_alley_access,Gtl,Somerst,6,5,2000,2000,513.0,Gd,No,GLQ,353.0,Unf,0.0,403.0,756.0,Y,768,756,0,1524,0.0,0.0,2,1,2,1,Gd,4,0,No_fireplace,Detchd,2000.0,Unf,2.0,440.0,TA,Y,0,32,0,0,0,0,No_pool,No_fence,0,6,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1255,2716,160,,4447,No_alley_access,Gtl,Somerst,7,5,2003,2003,0.0,Gd,No,Unf,0.0,Unf,0.0,530.0,530.0,Y,530,550,0,1080,0.0,0.0,2,1,2,1,Gd,4,0,No_fireplace,Attchd,2003.0,RFn,2.0,496.0,TA,Y,0,50,0,0,0,0,No_pool,No_fence,0,7,2006,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1256,2717,60,114.0,8314,Pave,Gtl,Somerst,7,5,1997,1998,0.0,Gd,No,Unf,0.0,Unf,0.0,569.0,569.0,Y,854,840,0,1694,0.0,0.0,2,1,3,1,Gd,6,1,TA,BuiltIn,1997.0,Unf,1.0,434.0,TA,Y,0,382,0,0,110,0,No_pool,GdPrv,0,11,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Shed/Flat/Hip/Mansard,Other,Other,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1257,2718,20,60.0,7180,Pave,Gtl,Somerst,8,5,2001,2002,0.0,Gd,No,Unf,0.0,Unf,0.0,1568.0,1568.0,Y,1568,0,0,1568,0.0,0.0,2,0,3,1,Gd,6,1,TA,Attchd,2001.0,RFn,2.0,564.0,TA,Y,0,266,0,0,0,0,No_pool,No_fence,0,9,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,ImStucc/Stone/CemntBd/VinylSd,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,TA/Ex,PConc,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1258,2719,190,79.0,13110,No_alley_access,Gtl,NWAmes,5,6,1972,1972,144.0,TA,No,GLQ,962.0,Unf,0.0,191.0,1153.0,Y,1193,0,0,1193,1.0,0.0,2,0,2,1,TA,6,0,No_fireplace,Attchd,1972.0,Fin,2.0,501.0,TA,Y,140,153,0,0,0,0,No_pool,MnPrv,0,7,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1259,2720,20,78.0,10140,No_alley_access,Gtl,NWAmes,7,6,1967,1967,264.0,TA,No,BLQ,553.0,LwQ,68.0,713.0,1334.0,Y,1334,0,0,1334,1.0,0.0,2,0,3,1,TA,7,0,No_fireplace,Attchd,1967.0,RFn,2.0,477.0,TA,Y,0,20,35,0,264,0,No_pool,No_fence,0,4,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1260,2721,20,80.0,9600,No_alley_access,Gtl,NAmes,5,5,1968,1968,0.0,TA,No,ALQ,758.0,Unf,0.0,293.0,1051.0,Y,1051,0,0,1051,1.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1968.0,RFn,2.0,504.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1261,2722,60,72.0,8640,No_alley_access,Gtl,NAmes,5,5,1968,1968,300.0,TA,Mn,ALQ,361.0,Rec,483.0,56.0,900.0,Y,884,886,0,1770,1.0,0.0,1,1,4,1,TA,7,0,No_fireplace,Attchd,1968.0,RFn,2.0,530.0,TA,Y,0,60,0,0,270,0,No_pool,No_fence,455,6,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1262,2723,20,78.0,9360,No_alley_access,Gtl,NAmes,6,7,1968,2004,203.0,TA,Av,ALQ,760.0,Unf,0.0,216.0,976.0,Y,976,0,0,976,1.0,0.0,1,0,2,1,Gd,4,1,Fa,Attchd,1968.0,RFn,2.0,504.0,TA,Y,94,0,0,0,0,0,No_pool,No_fence,0,8,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Family/Abnormal/AdjLand
1263,2724,85,70.0,8400,No_alley_access,Gtl,NAmes,5,6,1968,1968,0.0,TA,Gd,GLQ,744.0,Unf,0.0,89.0,833.0,Y,898,0,0,898,1.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1968.0,RFn,1.0,326.0,TA,Y,143,0,0,0,0,0,No_pool,No_fence,0,8,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,Other,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,Ex/Gd,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1264,2725,20,,9759,No_alley_access,Gtl,NAmes,5,5,1966,1966,0.0,TA,No,BLQ,799.0,Unf,0.0,252.0,1051.0,Y,1051,0,0,1051,1.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1966.0,RFn,1.0,264.0,TA,Y,182,88,0,0,0,0,No_pool,No_fence,0,3,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1265,2726,80,80.0,9600,No_alley_access,Gtl,NAmes,5,7,1967,1967,140.0,TA,Av,ALQ,602.0,Rec,402.0,137.0,1141.0,Y,1141,0,0,1141,1.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1967.0,Unf,1.0,568.0,TA,Y,0,78,0,0,0,0,No_pool,No_fence,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,BrkFace,TA/Ex,PConc,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1266,2727,190,80.0,8800,No_alley_access,Gtl,NAmes,6,7,1965,2000,0.0,TA,Mn,ALQ,901.0,BLQ,252.0,34.0,1187.0,Y,1565,0,0,1565,1.0,0.0,2,0,3,1,Gd,7,2,TA,Attchd,1965.0,RFn,1.0,299.0,TA,Y,200,25,211,0,0,0,No_pool,MnPrv,460,6,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other/CmentBd/VinylSd/ImStucc/Stone,None/BrkCmn,Gd/Fa/Po,PConc,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Family/Abnormal/AdjLand
1267,2728,20,,10368,No_alley_access,Gtl,NAmes,6,6,1964,1964,112.0,TA,No,ALQ,260.0,LwQ,748.0,0.0,1008.0,Y,1488,0,0,1488,1.0,0.0,1,1,3,1,TA,7,1,Gd,Attchd,1964.0,Fin,2.0,430.0,TA,Y,154,60,0,0,0,0,No_pool,No_fence,0,4,2006,FV/ RL,Irregular,Lvl,CulDSac/ FR,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1268,2729,60,85.0,9350,No_alley_access,Gtl,NAmes,5,6,1964,1964,0.0,TA,No,ALQ,360.0,Unf,0.0,360.0,720.0,Y,720,720,0,1440,0.0,0.0,1,1,4,1,TA,7,1,Po,Attchd,1964.0,Fin,2.0,480.0,TA,Y,0,32,240,0,0,0,No_pool,No_fence,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1269,2730,20,80.0,10800,No_alley_access,Gtl,NAmes,5,7,1960,1960,88.0,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,Y,1248,0,0,1248,1.0,0.0,1,0,3,1,TA,6,0,No_fireplace,Attchd,1960.0,Unf,1.0,286.0,TA,Y,0,0,0,0,0,0,No_pool,MnPrv,0,5,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1270,2731,30,60.0,8550,No_alley_access,Gtl,NAmes,6,8,1934,1950,0.0,TA,No,BLQ,574.0,Unf,0.0,242.0,816.0,Y,816,0,0,816,1.0,0.0,1,0,2,1,TA,4,1,Fa,Attchd,1949.0,Unf,1.0,240.0,TA,Y,228,0,40,0,0,0,No_pool,MnPrv,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1271,2732,20,68.0,9724,No_alley_access,Gtl,NAmes,5,7,1947,1950,0.0,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,Y,1043,0,0,1043,0.0,0.0,1,0,2,1,TA,5,1,Gd,Detchd,1947.0,Unf,1.0,273.0,TA,Y,125,48,0,0,0,0,No_pool,GdWo,0,5,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
1272,2733,20,80.0,9600,No_alley_access,Gtl,NAmes,5,6,1961,1990,0.0,TA,Mn,BLQ,915.0,Unf,0.0,336.0,1251.0,Y,1433,0,0,1433,1.0,0.0,1,0,3,1,TA,7,1,Gd,Attchd,1961.0,Unf,2.0,441.0,TA,Y,144,0,205,0,0,0,No_pool,No_fence,0,6,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1273,2734,20,89.0,10858,No_alley_access,Gtl,NAmes,5,6,1952,1952,150.0,TA,Mn,LwQ,40.0,Unf,0.0,1404.0,1444.0,Y,1624,0,0,1624,1.0,0.0,1,0,2,1,TA,6,1,Gd,Attchd,1952.0,RFn,1.0,240.0,TA,Y,0,40,324,0,0,0,No_pool,MnPrv,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,Stone,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Parital
1274,2735,20,80.0,9600,No_alley_access,Gtl,NAmes,5,5,1951,1951,144.0,TA,No,ALQ,996.0,Unf,0.0,60.0,1056.0,Y,1216,0,0,1216,1.0,0.0,1,0,3,1,TA,7,0,No_fireplace,Attchd,1951.0,RFn,1.0,280.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,5,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,Stone,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,Other,Garage_present,Other,Normal/Alloca
1275,2736,60,79.0,9462,No_alley_access,Gtl,NAmes,5,6,1949,1973,0.0,TA,No,Unf,0.0,Unf,0.0,704.0,704.0,Y,1024,704,0,1728,0.0,0.0,1,1,3,1,TA,7,1,Gd,Attchd,1949.0,Unf,1.0,234.0,TA,Y,245,60,0,0,0,0,No_pool,MnPrv,0,7,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,2.5Fin/2Story,Gable/Gambrel,Other,Other,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,Other,Garage_present,Other,Normal/Alloca
1276,2737,20,82.0,9888,No_alley_access,Gtl,NAmes,5,6,1954,1975,0.0,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,Y,936,0,0,936,0.0,0.0,1,0,2,1,TA,5,0,No_fireplace,Attchd,1954.0,Unf,1.0,240.0,TA,Y,0,0,160,0,0,0,No_pool,MnPrv,0,3,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Other,None/BrkCmn,Gd/Fa/Po,Wood/CBlock,TA/Fa,Basement_present,TA,Other,Garage_present,Other,Normal/Alloca
1277,2738,90,,8917,No_alley_access,Gtl,NAmes,5,5,1967,1967,0.0,TA,No,Unf,0.0,Unf,0.0,1584.0,1584.0,Y,1584,0,0,1584,0.0,0.0,2,0,4,2,TA,8,0,No_fireplace,Detchd,1967.0,Unf,2.0,506.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,10,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,Duplex/Twnhs/2fmCon,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1278,2739,80,,12700,No_alley_access,Gtl,NAmes,6,5,1964,1964,0.0,TA,No,ALQ,939.0,Unf,0.0,307.0,1246.0,Y,1246,0,0,1246,1.0,0.0,1,0,3,1,TA,6,2,Gd,Attchd,1964.0,RFn,2.0,441.0,TA,Y,0,69,0,0,0,0,No_pool,No_fence,0,11,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1279,2740,20,109.0,9723,No_alley_access,Gtl,NAmes,6,7,1963,1963,332.0,TA,No,Unf,0.0,Unf,0.0,1008.0,1008.0,Y,1008,0,0,1008,0.0,0.0,1,0,2,1,TA,5,0,No_fireplace,Attchd,1963.0,RFn,2.0,430.0,TA,Y,0,0,0,0,0,0,No_pool,No_fence,0,10,2006,FV/ RL,Irregular,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,TA,SBrkr,Garage_present,Other,Normal/Alloca
1280,2741,20,70.0,8400,No_alley_access,Gtl,NAmes,5,5,1957,1957,0.0,TA,Mn,BLQ,623.0,Unf,0.0,556.0,1179.0,Y,1364,0,0,1364,0.0,0.0,1,1,3,1,TA,6,1,Gd,Attchd,1957.0,RFn,1.0,331.0,TA,Y,0,60,0,0,0,0,No_pool,GdPrv,0,3,2006,FV/ RL,Reg,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Gable/Gambrel,Other,Plywood/BrkFace/HdBoard,None/BrkCmn,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Gd,SBrkr,Garage_present,Other,Normal/Alloca
1281,2742,20,,9610,No_alley_access,Gtl,NAmes,6,6,1958,1958,632.0,TA,No,Rec,203.0,Unf,0.0,918.0,1121.0,Y,1336,0,0,1336,0.0,0.0,1,1,3,1,TA,7,1,TA,Attchd,1958.0,RFn,2.0,488.0,TA,Y,80,0,0,0,0,0,No_pool,No_fence,0,12,2006,FV/ RL,Irregular,Lvl,Inside/Corner,RRAe/Feedr/Artery,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,Other,Garage_present,Other,Normal/Alloca
1282,2743,80,125.0,10000,No_alley_access,Gtl,NAmes,5,6,1956,1956,272.0,TA,Av,BLQ,678.0,Rec,281.0,99.0,1058.0,Y,1370,0,0,1370,1.0,0.0,1,0,3,1,TA,6,1,TA,Basment,1956.0,RFn,1.0,300.0,TA,Y,191,0,0,0,120,0,No_pool,MnPrv,0,2,2006,FV/ RL,Reg,Lvl,Inside/Corner,Other,1Fam/TwnhsE,1Story/SLvl,Shed/Flat/Hip/Mansard,Other,Other,BrkFace,TA/Ex,Wood/CBlock,TA/Fa,Basement_present,Ex,SBrkr,Garage_present,Other,Normal/Alloca
